2019-12-16 00:30:00	14.542955326508988
2019-12-16 01:30:00	92.8088818397634
2019-12-16 02:30:00	144.50118953211083
2019-12-16 03:30:00	94.65503568603
2019-12-16 04:30:00	83.57811260900357
2019-12-16 05:30:00	18.962727993618945
2019-12-16 06:30:00	-5.037272006336213
2019-12-16 07:30:00	102.03965107058947
2019-12-16 08:30:00	-86.26804123704122
2019-12-16 09:30:00	24.501189532057616
2019-12-16 10:30:00	100.19349722440141
2019-12-16 11:30:00	70.6550356859873
2019-12-16 12:30:00	70.655035685961
2019-12-16 13:30:00	76.19349722439276
2019-12-16 14:30:00	59.57811260904481
2019-12-16 15:30:00	54.03965107057564
2019-12-16 16:30:00	151.88580491676422
2019-12-16 17:30:00	55.885804916712125
2019-12-16 18:30:00	92.80888183980818
2019-12-16 19:30:00	52.19349722443132
2019-12-16 20:30:00	-65.9603489294384
2019-12-16 21:30:00	-239.49881046788016
2019-12-16 22:30:00	-115.45704467356207
2019-12-16 23:30:00	-55.457044673512236
2019-12-17 00:30:00	38.54295532650838
2019-12-17 01:30:00	188.8088818397484
2019-12-17 02:30:00	240.50118953211665
2019-12-17 03:30:00	142.6550356859953
2019-12-17 04:30:00	107.5781126090215
2019-12-17 05:30:00	90.96272799361917
2019-12-17 06:30:00	42.962727993671294
2019-12-17 07:30:00	54.03965107056847
2019-12-17 08:30:00	-110.26804123704201
2019-12-17 09:30:00	0.50118953206238
2019-12-17 10:30:00	124.19349722440995
2019-12-17 11:30:00	70.65503568597802
2019-12-17 12:30:00	94.65503568596878
2019-12-17 13:30:00	52.19349722439421
2019-12-17 14:30:00	83.57811260904127
2019-12-17 15:30:00	30.039651070589567
2019-12-17 16:30:00	175.8858049167719
2019-12-17 17:30:00	703.8858049167084
2019-12-17 18:30:00	620.808881839814
2019-12-17 19:30:00	412.19349722443457
2019-12-17 20:30:00	318.03965107054773
2019-12-17 21:30:00	96.50118953213232
2019-12-17 22:30:00	244.5429553264368
2019-12-17 23:30:00	304.54295532648536
2019-12-18 00:30:00	374.542955326468
2019-12-18 01:30:00	452.80888183975975
2019-12-18 02:30:00	504.5011895321122
2019-12-18 03:30:00	430.6550356859998
2019-12-18 04:30:00	395.5781126090218
2019-12-18 05:30:00	354.96272799362555
2019-12-18 06:30:00	306.962727993678
2019-12-18 07:30:00	390.0396510705765
2019-12-18 08:30:00	129.73195876293767
2019-12-18 09:30:00	288.5011895320837
2019-12-18 10:30:00	268.19349722440694
2019-12-18 11:30:00	142.65503568596955
2019-12-18 12:30:00	166.65503568596193
2019-12-18 13:30:00	100.1934972244048
2019-12-18 14:30:00	131.57811260905174
2019-12-18 15:30:00	126.03965107056976
2019-12-18 16:30:00	151.8858049167379
2019-12-18 17:30:00	103.88580491673777
2019-12-18 18:30:00	116.80888183979532
2019-12-18 19:30:00	100.19349722445085
2019-12-18 20:30:00	-17.9603489294473
2019-12-18 21:30:00	-167.4988104678819
2019-12-18 22:30:00	-43.45704467355055
2019-12-18 23:30:00	40.542955326485355
2019-12-19 00:30:00	86.5429553264554
2019-12-19 01:30:00	164.80888183978564
2019-12-19 02:30:00	264.5011895321099
2019-12-19 03:30:00	190.6550356859732
2019-12-19 04:30:00	155.5781126090535
2019-12-19 05:30:00	138.96272799363743
2019-12-19 06:30:00	138.96272799366042
2019-12-19 07:30:00	174.03965107057607
2019-12-19 08:30:00	153.73195876289984
2019-12-19 09:30:00	120.50118953211283
2019-12-19 10:30:00	196.19349722442254
2019-12-19 11:30:00	118.65503568597032
2019-12-19 12:30:00	166.65503568595796
2019-12-19 13:30:00	124.19349722441385
2019-12-19 14:30:00	155.5781126090287
2019-12-19 15:30:00	126.03965107059402
2019-12-19 16:30:00	127.88580491674512
2019-12-19 17:30:00	79.88580491671775
2019-12-19 18:30:00	212.80888183980565
2019-12-19 19:30:00	76.19349722445212
2019-12-19 20:30:00	-41.960348929419894
2019-12-19 21:30:00	-95.49881046788343
2019-12-19 22:30:00	220.54295532643638
2019-12-19 23:30:00	256.5429553264829
2019-12-20 00:30:00	254.5429553264562
2019-12-20 01:30:00	260.80888183980557
2019-12-20 02:30:00	312.50118953212547
2019-12-20 03:30:00	262.6550356859704
2019-12-20 04:30:00	203.578112609041
2019-12-20 05:30:00	162.9627279936586
2019-12-20 06:30:00	90.96272799367233
2019-12-20 07:30:00	246.03965107055606
2019-12-20 08:30:00	609.7319587629057
2019-12-20 09:30:00	480.5011895321028
2019-12-20 10:30:00	460.1934972244053
2019-12-20 11:30:00	334.65503568596995
2019-12-20 12:30:00	430.65503568596796
2019-12-20 13:30:00	292.19349722443326
2019-12-20 14:30:00	299.5781126090338
2019-12-20 15:30:00	222.0396510705944
2019-12-20 16:30:00	151.885804916717
2019-12-20 17:30:00	703.8858049167322
2019-12-20 18:30:00	1076.8088818398146
2019-12-20 19:30:00	820.1934972244273
2019-12-20 20:30:00	630.0396510705705
2019-12-20 21:30:00	456.5011895321013
2019-12-20 22:30:00	700.5429553264607
2019-12-20 23:30:00	616.5429553264714
2019-12-21 00:30:00	686.5429553264441
2019-12-21 01:30:00	764.8088818397974
2019-12-21 02:30:00	768.5011895321251
2019-12-21 03:30:00	670.6550356859766
2019-12-21 04:30:00	587.5781126090359
2019-12-21 05:30:00	618.9627279936689
2019-12-21 06:30:00	594.962727993656
2019-12-21 07:30:00	582.0396510705644
2019-12-21 08:30:00	609.7319587628828
2019-12-21 09:30:00	504.5011895321295
2019-12-21 10:30:00	580.193497224425
2019-12-21 11:30:00	358.6550356859583
2019-12-21 12:30:00	358.6550356859596
